	nl_ps	fol_ps	nl_h	fol_h	label	exception
50	Some furious racers on the green grass are yelling at the horses jumping an obstacle	exists z500. exists x.exists y.exists z. (Racer(x) & Racer(y) & Racer(z) & (Green(x, z500) & Grass(z500)) & GreenGrass(y) & GreenGrass(z) & Obstacle(x) & Obstacle(y) & Obstacle(z) & Jumping(y) & YellingAt(x, y) & YellingAt(x, z))	The Jockeys are racing horses on the field, which is completely green	all x.all y.all z. (Jockey(x) & Horse(y) & Field(z) -> (RacesOn(x, y, z) & Green(z)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Green/2, Green/1.


Fatal error:  The following symbols are used with multiple arities: Green/2, Green/1"
51	Some horses are racing furiously over the green grass and jumping an obstacle	exists z500. exists x.exists y.exists z. (Horse(x) & (Green(y, z500) & Grass(z500)) & Obstacle(z) & Racing(x, y) & Jumping(x, z))	The Jockeys are slowing down their horses on the field, which is completely green	all x.all y.all z. (Jockey(x) & Horse(y) & Field(z) & SlowsDownOn(x, y, z) -> (Green(z)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Green/2, Green/1.


Fatal error:  The following symbols are used with multiple arities: Green/2, Green/1"
52	A motorbike rider is jumping over a person on a sandy track	exists z500. exists z500. all x.all y.all z. ((Motorbike(x, z500) & Rider(z500)) & Person(y) & (Sandy(z, z500) & Track(z500)) -> JumpsOver(x, y, z))	A person is riding a motorbike in the event related to motocross	exists z500. all x.all y. (Person(x) & Motorbike(y) & (Motocross(z, z500) & Event(z500)) -> RidingIn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Motorbike/2, Motorbike/1.


Fatal error:  The following symbols are used with multiple arities: Motorbike/2, Motorbike/1"
53	There is no large dog running on the grass with a tennis ball in its mouth	exists z500. not exists x. (Dog(x) & Large(x) & exists y. (Grass(y) & RunningOn(x, y)) & exists z. ((Tennis(z, z500) & Ball(z500)) & InMouth(x, z)))	A large dog is running on the grass with a tennis ball in its mouth	exists z500. exists z500. all x. ((Large(x, z500) & Dog(z500)) -> (exists y. (Grass(y) & RunningOn(x, y)) & exists z. ((Tennis(z, z500) & Ball(z500)) & HasInMouth(x, z))))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Large/1, Large/2.


Fatal error:  The following symbols are used with multiple arities: Large/1, Large/2"
54	A large dog is running on the grass with a tennis ball in its mouth	exists z500. exists z500. all x. ((Large(x, z500) & Dog(z500)) -> (exists y. (Grass(y) & RunningOn(x, y)) & exists z. ((Tennis(z, z500) & Ball(z500)) & HasInMouth(x, z))))	A dog, which is large and gray, is difficultly carrying a ball in its mouth and running across the grass	all x. (Dog(x) & Large(x) & Gray(x) -> (CarriesBallInMouth(x) & RunsAcrossGrass(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Large/2, Large/1.


Fatal error:  The following symbols are used with multiple arities: Large/2, Large/1"
55	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	exists z500. all x. (Dog(x) & Large(x) & Gray(x) -> ((Carrying(x, z500) & Ball(z500)) & RunningAcrossGrass(x)))	A dog of large size is running on the grass with a tennis ball in its mouth	exists z500. exists z500. all x. (Dog(x) & (Large(x, z500) & Size(z500)) -> exists y. (Grass(y) & RunningOn(x, y) & exists z. ((Tennis(z, z500) & Ball(z500)) & InMouth(x, z))))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Large/1, Large/2.


Fatal error:  The following symbols are used with multiple arities: Large/1, Large/2"
56	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	exists z500. all x. (Dog(x) & Large(x) & Gray(x) -> ((Carrying(x, z500) & Ball(z500)) & RunningAcrossGrass(x)))	A large dog is running on the grass with a tennis ball in its mouth	exists z500. exists z500. all x. ((Large(x, z500) & Dog(z500)) -> (exists y. (Grass(y) & RunningOn(x, y)) & exists z. ((Tennis(z, z500) & Ball(z500)) & HasInMouth(x, z))))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Large/1, Large/2.


Fatal error:  The following symbols are used with multiple arities: Large/1, Large/2"
57	A dog is riding a skateboard in a park	exists x. exists y. exists z. (Dog(x) & Skateboard(y) & Park(z) & Riding(x, y, z))	A dog is riding a skateboard	exists x. exists y. (Dog(x) & Skateboard(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
58	There is no woman slicing a potato	not exists x. (Woman(x) & Slicing(x, potato))	A woman is slicing a potato	exists x. (Woman(x) & Slicing(x, potato))	c	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Slicing(x, potato) -> Slicing(x, potato))
           ^"
59	There is no woman dancing and singing in the rain	exists z500. not exists x. (Woman(x) & Dancing(x) & Singing(x) & (In(x, z500) & Rain(z500)))	A woman is dancing and singing with other women	all x.all y.all z. (Woman(x) & Woman(y) & Woman(z) -> (Dancing(x, y) & Singing(x, z)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Singing/1, Singing/2, Dancing/1, Dancing/2.


Fatal error:  The following symbols are used with multiple arities: Singing/1, Singing/2, Dancing/1, Dancing/2"
60	A man is whacking a boy with a sword	exists x. exists y. (Man(x) & Boy(y) & Whacking(x, y) & With(x, Sword))	A boy is spanking a man with a plastic sword	exists z500. exists x. exists y. exists z. (Boy(x) & Man(y) & (Plastic(z, z500) & Sword(z500)) & Spanking(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Sword/1, Sword/0.


Fatal error:  The following symbols are used with multiple arities: Sword/1, Sword/0"
61	A steak is being rinsed with water by a person	all x.all y. (Steak(x) & Person(y) -> RinsingWithWater(y, x))	A person is rinsing a steak with water	exists x. (Person(x) & Rinsing(x, Steak) & With(x, Water))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Steak/1, Steak/0.


Fatal error:  The following symbols are used with multiple arities: Steak/1, Steak/0"
62	Nobody is rinsing a steak with water	exists z500. not exists x. (Person(x) & (Rinsing(x, z500) & Steak(z500)))	A person is rinsing a steak with water	exists x. (Person(x) & Rinsing(x, Steak) & With(x, Water))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Steak/1, Steak/0.


Fatal error:  The following symbols are used with multiple arities: Steak/1, Steak/0"
63	A man is rinsing a large steak	exists x. exists y. (Man(x) & Steak(y) & Large(y) & Rinsing(x, y))	A person is rinsing a steak with water	exists x. (Person(x) & Rinsing(x, Steak) & With(x, Water))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Steak/1, Steak/0.


Fatal error:  The following symbols are used with multiple arities: Steak/1, Steak/0"
64	A person is chopping a red onion	exists x. (Person(x) & Chopping(x, redOnion))	A person is chopping an onion	exists x. (Person(x) & Chopping(x, Onion))	e	"'redOnion' is an illegal variable name.  Constants may not be quantified.
all x. all redOnion. (Chopping(x, redOnion) -> Chopping(x, redOnion))
           ^"
65	A person is not chopping an onion	exists z500. not exists x. (Person(x) & (Chopping(x, z500) & Onion(z500)))	A person is chopping an onion	exists x. (Person(x) & Chopping(x, Onion))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Onion/1, Onion/0.


Fatal error:  The following symbols are used with multiple arities: Onion/1, Onion/0"
66	Men are sawing logs	exists z500. all x. (Man(x) -> (Sawing(x, z500) & Logs(z500)))	There are no men sawing	not exists x. (Man(x) & Sawing(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Sawing/2, Sawing/1.


Fatal error:  The following symbols are used with multiple arities: Sawing/2, Sawing/1"
67	Some men are sawing	exists x. (Man(x) & Sawing(x))	Women are sawing logs	exists z500. all x. (Woman(x) -> (Sawing(x, z500) & Logs(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Sawing/1, Sawing/2.


Fatal error:  The following symbols are used with multiple arities: Sawing/1, Sawing/2"
68	The oil is being stirred by a man	exists x. exists y. (Oil(x) & Man(y) & Stirring(y, x))	The man is stirring oil	exists x. (Man(x) & Stirring(x, Oil))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Oil/1, Oil/0.


Fatal error:  The following symbols are used with multiple arities: Oil/1, Oil/0"
69	A man is playing an electric guitar	exists x. (Man(x) & Playing(x, ElectricGuitar))	A man is playing a guitar	exists z500. exists x. (Man(x) & (Playing(x, z500) & Guitar(z500)))	e	"'ElectricGuitar' is an illegal variable name.  Constants may not be quantified.
all x. all ElectricGuitar. (Playing(x, ElectricGuitar) -> Playing(x, ElectricGuitar))
           ^"
70	Three boys in karate costumes aren't fighting	exists z500. not exists x.exists y.exists z. (Boy(x) & Boy(y) & Boy(z) & (Karate(x, z500) & Costume(z500)) & KarateCostume(y) & KarateCostume(z) & Fighting(x, y, z))	Three men are practicing karate in a field	exists z500. exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & (Practicing(x, z500) & Karate(z500)) & PracticingKarate(y) & PracticingKarate(z) & Field(x) & Field(y) & Field(z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Karate/2, Karate/1.


Fatal error:  The following symbols are used with multiple arities: Karate/2, Karate/1"
71	There is no woman cutting broccoli	not exists x. (Woman(x) & Cutting(x, Broccoli))	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	c	"'Broccoli' is an illegal variable name.  Constants may not be quantified.
all x. all Broccoli. (Cutting(x, Broccoli) -> Cutting(x, Broccoli))
           ^"
72	A woman is cutting a white onion	exists x. (Woman(x) & Cutting(x, WhiteOnion))	A woman is cutting an onion	exists z500. exists x. (Woman(x) & (Cutting(x, z500) & Onion(z500)))	e	"'WhiteOnion' is an illegal variable name.  Constants may not be quantified.
all x. all WhiteOnion. (Cutting(x, WhiteOnion) -> Cutting(x, WhiteOnion))
           ^"
73	Mimes are performing on a small stage	all x.all y.all z. (Mime(x) & Stage(y) & Small(z) -> PerformsOn(x, y, z))	Mimes are performing on a stage	all x.all y. (Mime(x) & Stage(y) -> PerformsOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PerformsOn/3, PerformsOn/2.


Fatal error:  The following symbols are used with multiple arities: PerformsOn/3, PerformsOn/2"
74	A man is playing the guitar owner	exists z500. exists z500. all x. (Man(x) & (Plays(x, z500) & Guitar(z500)) -> (Guitar(x, z500) & Owner(z500)))	A person is playing a trumpet	exists z500. exists x. (Person(x) & (Playing(x, z500) & Trumpet(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
75	The guitar is being played by the man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	The man is a guitar player	exists z500. all x. (Man(x) & (Guitar(x, z500) & Player(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/1, Guitar/2.


Fatal error:  The following symbols are used with multiple arities: Guitar/1, Guitar/2"
76	The man is pouring some oil on the tomatoes	exists x. exists y. exists z. (Man(x) & Oil(y) & Tomato(z) & Pouring(x, y, z))	Somebody is pouring tomato oil on the man	exists x. (Pouring(x, TomatoOil, Man))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Man/1, Man/0.


Fatal error:  The following symbols are used with multiple arities: Man/1, Man/0"
77	Somebody is playing the piano	exists z500. exists x. ((Piano(x, z500) & Player(z500)))	The piano is being played by someone	exists x. exists y. (Piano(x) & Person(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Piano/2, Piano/1.


Fatal error:  The following symbols are used with multiple arities: Piano/2, Piano/1"
78	A boy is happily playing the piano	exists z500. exists x. (Boy(x) & (Playing(x, z500) & Piano(z500)) & Happy(x))	The piano player is being a tough man	exists z500. exists z500. all x. ((Piano(x, z500) & Player(z500)) -> (Tough(x, z500) & Man(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Piano/1, Piano/2.


Fatal error:  The following symbols are used with multiple arities: Piano/1, Piano/2"
79	Some bells are ringing near a cook slicing peppers	exists x.exists y.exists z. (Bell(x) & Cook(y) & Pepper(z) & Near(x, y) & Slicing(y, z))	A cook is slicing some bell peppers	exists z500. exists x. exists y. (Cook(x) & (Bell(y, z500) & Pepper(z500)) & Slicing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bell/1, Bell/2.


Fatal error:  The following symbols are used with multiple arities: Bell/1, Bell/2"
80	A girl is combing the hair of a little pony's tail	exists z500. exists x. exists y. (Girl(x) & (Little(y, z500) & Pony(z500)) & CombingHair(x, y))	The girl, who is little, is combing her hair into a pony tail.	all x. (Girl(x) & Little(x) -> CombingPonyTail(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Little/2, Little/1.


Fatal error:  The following symbols are used with multiple arities: Little/2, Little/1"
81	There is no baby being put into a trash can by a woman	exists z500. not exists x. (Baby(x) & Woman(y) & (Trash(z, z500) & Can(z500)) & PutInto(x, y, z))	The baby is being put into a trash can by a woman	exists z500. exists x.exists y. (Baby(x) & Woman(y) & (Trash(z, z500) & Can(z500)) & PutInto(x, z) & By(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PutInto/3, PutInto/2.


Fatal error:  The following symbols are used with multiple arities: PutInto/3, PutInto/2"
82	The band is singing 	Singing(band)	The band isn't singing	not exists x. (Band(x) & Singing(x))	c	"'band' is an illegal variable name.  Constants may not be quantified.
all band. (Singing(band) -> Singing(band))
    ^"
83	The singer is playing the guitar at an acoustic concert for a woman	exists z500. all x.all y.all z. (Singer(x) & Guitar(y) & (Acoustic(z, z500) & Concert(z500)) & PlaysAt(x, y, z) -> Woman(w))	The woman is playing a guitar, which is acoustic, and singing	all x.all y. (Woman(x) & Guitar(y) & Acoustic(y) -> (Plays(x, y) & Sings(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Acoustic/2, Acoustic/1.


Fatal error:  The following symbols are used with multiple arities: Acoustic/2, Acoustic/1"
84	Nobody is playing the guitar and singing	exists z500. not exists x. ((Guitar(x, z500) & Player(z500)) & Singer(x))	The woman is playing a guitar, which is acoustic, and singing	all x.all y. (Woman(x) & Guitar(y) & Acoustic(y) -> (Plays(x, y) & Sings(x)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
