	nl_ps	fol_ps	nl_h	fol_h	label	exception
52	A man is singing and playing the guitar	exists z500. exists x. (Man(x) & Singing(x) & (Playing(x, z500) & Guitar(z500)))	A dog is riding a skateboard	exists x. exists y. (Dog(x) & Skateboard(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
53	A woman is dancing and singing with other women	all x.all y.all z. (Woman(x) & Woman(y) & Woman(z) -> (Dancing(x, y) & Singing(x, z)))	A woman is dancing and singing with other women	all x.all y.all z. (Woman(x) & Woman(y) & Woman(z) -> (Dancing(x, y) & Singing(x, z)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Singing/1, Singing/2, Dancing/1, Dancing/2.


Fatal error:  The following symbols are used with multiple arities: Singing/1, Singing/2, Dancing/1, Dancing/2"
54	A boy is whacking a man with a sword	exists x. exists y. exists z. (Boy(x) & Man(y) & Sword(z) & Whacking(x, y, z))	A boy is spanking a man with a plastic sword	exists z500. exists x. exists y. exists z. (Boy(x) & Man(y) & (Plastic(z, z500) & Sword(z500)) & Spanking(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Sword/1, Sword/0.


Fatal error:  The following symbols are used with multiple arities: Sword/1, Sword/0"
55	A man is rinsing a large steak	exists x. exists y. (Man(x) & Steak(y) & Large(y) & Rinsing(x, y))	A person is rinsing a steak with water	exists x. (Person(x) & Rinsing(x, Steak) & With(x, Water))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Steak/1, Steak/0.


Fatal error:  The following symbols are used with multiple arities: Steak/1, Steak/0"
56	A man is rinsing a large steak	exists x. exists y. (Man(x) & Steak(y) & Large(y) & Rinsing(x, y))	A person is rinsing a steak with water	exists x. (Person(x) & Rinsing(x, Steak) & With(x, Water))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Steak/1, Steak/0.


Fatal error:  The following symbols are used with multiple arities: Steak/1, Steak/0"
57	Nobody is rinsing a steak with water	exists z500. not exists x. (Person(x) & (Rinsing(x, z500) & Steak(z500)))	A person is rinsing a steak with water	exists x. (Person(x) & Rinsing(x, Steak) & With(x, Water))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Steak/1, Steak/0.


Fatal error:  The following symbols are used with multiple arities: Steak/1, Steak/0"
58	A person is chopping a red onion	exists x. (Person(x) & Chopping(x, redOnion))	A person is chopping an onion	exists x. (Person(x) & Chopping(x, Onion))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Onion/1, Onion/0.


Fatal error:  The following symbols are used with multiple arities: Onion/1, Onion/0"
59	Some men are sawing	exists x. (Man(x) & Sawing(x))	There are no men sawing	not exists x. (Man(x) & Sawing(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Sawing/2, Sawing/1.


Fatal error:  The following symbols are used with multiple arities: Sawing/2, Sawing/1"
60	Some men are sawing	exists x. (Man(x) & Sawing(x))	Women are sawing logs	exists z500. all x. (Woman(x) -> (Sawing(x, z500) & Logs(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Sawing/1, Sawing/2.


Fatal error:  The following symbols are used with multiple arities: Sawing/1, Sawing/2"
61	A deer is jumping over a cyclone fence	exists z500. exists x. exists y. (Deer(x) & (Cyclone(y, z500) & Fence(z500)) & JumpsOver(x, y))	The man is stirring oil	exists x. (Man(x) & Stirring(x, Oil))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Oil/1, Oil/0.


Fatal error:  The following symbols are used with multiple arities: Oil/1, Oil/0"
62	Three men are practicing karate in a field	exists z500. exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & (Practicing(x, z500) & Karate(z500)) & PracticingKarate(y) & PracticingKarate(z) & Field(x) & Field(y) & Field(z))	Three men are practicing karate in a field	exists z500. exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & (Practicing(x, z500) & Karate(z500)) & PracticingKarate(y) & PracticingKarate(z) & Field(x) & Field(y) & Field(z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Karate/2, Karate/1.


Fatal error:  The following symbols are used with multiple arities: Karate/2, Karate/1"
63	A man is playing two keyboards	exists x. (Man(x) & PlayingTwoKeyboards(x))	Mimes are performing on a stage	all x.all y. (Mime(x) & Stage(y) -> PerformsOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PerformsOn/3, PerformsOn/2.


Fatal error:  The following symbols are used with multiple arities: PerformsOn/3, PerformsOn/2"
64	A person is playing a trumpet	exists z500. exists x. (Person(x) & (Playing(x, z500) & Trumpet(z500)))	A person is playing a trumpet	exists z500. exists x. (Person(x) & (Playing(x, z500) & Trumpet(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
65	The guitar is being played by the man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	The man is a guitar player	exists z500. all x. (Man(x) & (Guitar(x, z500) & Player(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/1, Guitar/2.


Fatal error:  The following symbols are used with multiple arities: Guitar/1, Guitar/2"
66	Some oil is being poured on the tomatoes by the man	exists x.exists y.exists z. (Oil(x) & Tomato(y) & Man(z) & PoursOn(z, y, x))	Somebody is pouring tomato oil on the man	exists x. (Pouring(x, TomatoOil, Man))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Man/1, Man/0.


Fatal error:  The following symbols are used with multiple arities: Man/1, Man/0"
67	A man is recklessly riding a horse	exists x. exists y. (Man(x) & Horse(y) & RecklesslyRiding(x, y))	The piano is being played by someone	exists x. exists y. (Piano(x) & Person(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Piano/2, Piano/1.


Fatal error:  The following symbols are used with multiple arities: Piano/2, Piano/1"
68	A boy is happily playing the piano	exists z500. exists x. (Boy(x) & (Playing(x, z500) & Piano(z500)) & Happy(x))	The piano player is being a tough man	exists z500. exists z500. all x. ((Piano(x, z500) & Player(z500)) -> (Tough(x, z500) & Man(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Piano/1, Piano/2.


Fatal error:  The following symbols are used with multiple arities: Piano/1, Piano/2"
69	The person is dicing up a pepper which is orange	exists x. exists y. (Person(x) & Pepper(y) & Dicing(x, y) & Orange(y))	A cook is slicing some bell peppers	exists z500. exists x. exists y. (Cook(x) & (Bell(y, z500) & Pepper(z500)) & Slicing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bell/1, Bell/2.


Fatal error:  The following symbols are used with multiple arities: Bell/1, Bell/2"
70	The girl, who is little, is combing her hair into a pony tail.	all x. (Girl(x) & Little(x) -> CombingPonyTail(x))	The girl, who is little, is combing her hair into a pony tail.	all x. (Girl(x) & Little(x) -> CombingPonyTail(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Little/2, Little/1.


Fatal error:  The following symbols are used with multiple arities: Little/2, Little/1"
71	The baby is being put into a trash can by a woman	exists z500. exists x.exists y. (Baby(x) & Woman(y) & (Trash(z, z500) & Can(z500)) & PutInto(x, z) & By(x, y))	The baby is being put into a trash can by a woman	exists z500. exists x.exists y. (Baby(x) & Woman(y) & (Trash(z, z500) & Can(z500)) & PutInto(x, z) & By(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PutInto/3, PutInto/2.


Fatal error:  The following symbols are used with multiple arities: PutInto/3, PutInto/2"
72	The woman is happily playing a guitar, which is acoustic, and singing	all x.all y. (Woman(x) & Guitar(y) & Acoustic(y) & Playing(x, y) -> (Happy(x) & Singing(x)))	The woman is playing a guitar, which is acoustic, and singing	all x.all y. (Woman(x) & Guitar(y) & Acoustic(y) -> (Plays(x, y) & Sings(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Acoustic/2, Acoustic/1.


Fatal error:  The following symbols are used with multiple arities: Acoustic/2, Acoustic/1"
73	The singer is playing the guitar at an acoustic concert for a woman	exists z500. all x.all y.all z. (Singer(x) & Guitar(y) & (Acoustic(z, z500) & Concert(z500)) & PlaysAt(x, y, z) -> Woman(w))	The woman is playing a guitar, which is acoustic, and singing	all x.all y. (Woman(x) & Guitar(y) & Acoustic(y) -> (Plays(x, y) & Sings(x)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
74	A girl is playing the guitar	exists z500. exists x. (Girl(x) & (Playing(x, z500) & Guitar(z500)))	A girl is playing the guitar	exists z500. exists x. (Girl(x) & (Playing(x, z500) & Guitar(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
75	A man is parking a motorbike	exists x. exists y. (Man(x) & Motorbike(y) & Parking(x, y))	A motorbike rider is running over a man 	exists z500. all x.all y. ((Motorbike(x, z500) & Rider(z500)) & Man(y) -> RunsOver(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Motorbike/1, Motorbike/2.


Fatal error:  The following symbols are used with multiple arities: Motorbike/1, Motorbike/2"
76	The man isn't doing a magic trick	exists z500. not exists x. (Man(x) & (Magic(x, z500) & Trick(z500)))	The kid, who is doing magic, is tricking an old man	exists z500. all x. (Kid(x) & (Doing(x, z500) & Magic(z500)) -> TrickingOldMan(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Magic/2, Magic/1.


Fatal error:  The following symbols are used with multiple arities: Magic/2, Magic/1"
77	A boy in his teens is talking to a girl with an internet camera	exists z500. all x.all y. (Boy(x) & Girl(y) & Teenage(x) & (Internet(y, z500) & Camera(z500)) -> TalkingTo(x, y))	The teens are talking to a boy and a girl with a webcam	all x.all y.all z. (Teen(x) & Boy(y) & Girl(z) -> TalkingTo(x, y, z, Webcam))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: TalkingTo/2, TalkingTo/4, Webcam/1, Webcam/0.


Fatal error:  The following symbols are used with multiple arities: TalkingTo/2, TalkingTo/4, Webcam/1, Webcam/0"
78	A man is ignoring a girl via an internet camera	exists z500. exists x. exists y. exists z. (Man(x) & Girl(y) & (Internet(z, z500) & Camera(z500)) & Ignoring(x, y, z))	A boy in his teens isn't talking to a girl with a webcam	all x. all y. (Boy(x) & Teen(x) & Girl(y) & Webcam(y) -> not TalkingTo(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/2.


Fatal error:  The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/2"
79	A man is ignoring a girl via an internet camera	exists z500. exists x. exists y. exists z. (Man(x) & Girl(y) & (Internet(z, z500) & Camera(z500)) & Ignoring(x, y, z))	The teens are talking to a boy and a girl with a webcam	all x.all y.all z. (Teen(x) & Boy(y) & Girl(z) -> TalkingTo(x, y, z, Webcam))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/4.


Fatal error:  The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/4"
80	A woman is beating two eggs in a bowl and using a whisk made of wire	exists z500. all x. all y. all z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) -> ((Uses(x, z500) & Whisk(z500)) & MadeOfWire(x)))	A woman is beating two eggs in a bowl and using a whisk made of wire	exists z500. all x. all y. all z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) -> ((Uses(x, z500) & Whisk(z500)) & MadeOfWire(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Beating/2, Beating/3.


Fatal error:  The following symbols are used with multiple arities: Beating/2, Beating/3"
81	A white car is being driven by the man	exists z500. all x.all y. ((White(x, z500) & Car(z500)) & Man(y) -> Driving(y, x))	A white car is being driven by the man	exists z500. all x.all y. ((White(x, z500) & Car(z500)) & Man(y) -> Driving(y, x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2"
82	A few men are cheerfully playing cricket	exists x. (Man(x) & CheerfullyPlayingCricket(x))	A man is removing the garlic from some slices of bread	all x.all y.all z. (Man(x) & Garlic(y) & Bread(z) -> RemovingFrom(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bread/2, Bread/1.


Fatal error:  The following symbols are used with multiple arities: Bread/2, Bread/1"
83	A few men are cheerfully playing cricket	exists x. (Man(x) & CheerfullyPlayingCricket(x))	There is no man sprinkling seasoning on several sliced and buttered loaves of bread	exists z500. exists z500. exists z500. not exists x. (Man(x) & (Sprinkling(x, z500) & Seasoning(z500)) & (Sliced(x, z500) & Loaves(z500)) & (Buttered(x, z500) & Loaves(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Buttered/1, Buttered/2, Sliced/1, Sliced/2.


Fatal error:  The following symbols are used with multiple arities: Buttered/1, Buttered/2, Sliced/1, Sliced/2"
84	An inflatable crocodile is being pushed by two kids in a pool	exists z500. exists x.exists y.exists z. ((Inflatable(x, z500) & Crocodile(z500)) & Kid(y) & Kid(z) & Pushes(y, x) & Pushes(z, x) & Pool(x))	Two kids are pushing past a crocodile in an inflatable pool	exists z500. exists x. exists y. exists z. (Kid(x) & Kid(y) & Crocodile(z) & Pushing(x, y, z) & (Inflatable(z, z500) & Pool(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pushing/2, Pushing/3.


Fatal error:  The following symbols are used with multiple arities: Pushing/2, Pushing/3"
85	A woman is tapping her fingers on a table	exists z500. exists x. (Woman(x) & (Tapping(x, z500) & Fingers(z500)))	A dog is pushing a toddler into a puddle of rain	all x.all y.all z. (Dog(x) & Toddler(y) & Puddle(z) & Rain(z) -> PushingInto(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rain/2, Rain/1.


Fatal error:  The following symbols are used with multiple arities: Rain/2, Rain/1"
