	nl_ps	fol_ps	nl_h	fol_h	label	exception
62	A woman is cutting some plants	exists x. (Woman(x) & Cutting(x) & Plants(x))	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/1, Cutting/2.


Fatal error:  The following symbols are used with multiple arities: Cutting/1, Cutting/2"
63	A woman is cutting some flowers	exists x. (Woman(x) & Cutting(x) & Flowers(x))	There is no woman cutting broccoli	not exists x. (Woman(x) & Cutting(x, Broccoli))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/1, Cutting/2.


Fatal error:  The following symbols are used with multiple arities: Cutting/1, Cutting/2"
64	A woman is cutting a white onion	exists x. (Woman(x) & Cutting(x, WhiteOnion))	A woman is cutting an onion	exists x. (Woman(x) & Cutting(x) & Onion(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/1.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/1"
65	A cat is playing a piano	exists x. exists y. (Cat(x) & Piano(y) & Playing(x, y))	A cat is playing a keyboard	exists x. (Cat(x) & Playing(x) & Keyboard(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
66	Mimes are performing on a small stage	exists x.exists y.exists z. (Mime(x) & Stage(y) & Small(z) & PerformsOn(x, y, z))	Mimes are performing on a stage	exists x.exists y. (Mime(x) & Stage(y) & PerformsOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PerformsOn/3, PerformsOn/2.


Fatal error:  The following symbols are used with multiple arities: PerformsOn/3, PerformsOn/2"
67	The man is operating a stenograph	exists x. (Man(x) & Operating(x) & Stenograph(x))	The man isn't operating a stenograph	not exists x. (Man(x) & Operating(x, stenograph))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Operating/1, Operating/2.


Fatal error:  The following symbols are used with multiple arities: Operating/1, Operating/2"
68	The man isn't playing the piano	not exists x. (Man(x) & Piano(y) & Playing(x, y))	The man is playing a piano	exists x. (Man(x) & Playing(x) & Piano(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
69	One woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	The potato isn't being peeled by a woman	not exists x. (Potato(x) & Woman(y) & Peeling(y, x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
70	One woman is slowly peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	The potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
71	There is no woman peeling a potato	not exists x. (Woman(x) & Peeling(x) & Potato(x))	The potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
72	The potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	One woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/2, Peeling/1.


Fatal error:  The following symbols are used with multiple arities: Peeling/2, Peeling/1"
73	The man is pouring some oil on the tomatoes	exists x. exists y. exists z. (Man(x) & Oil(y) & Tomato(z) & Pouring(x, y, z))	Somebody is pouring tomato oil on the man	exists x. (Pouring(x, TomatoOil, Man))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Man/1, Man/0.


Fatal error:  The following symbols are used with multiple arities: Man/1, Man/0"
74	There is no milk being drunk by a cat	not exists x. (Cat(x) & Drinking(x) & Milk(x))	The milk is being drunk by a cat	exists x.exists y. (Milk(x) & Cat(y) & Drinking(y, x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drinking/1, Drinking/2.


Fatal error:  The following symbols are used with multiple arities: Drinking/1, Drinking/2"
75	A kitten is drinking fresh milk	exists x. (Kitten(x) & Drinking(x, y) & Fresh(y) & Milk(y))	There is no kitten drinking milk	not exists x. (Kitten(x) & Drinking(x) & Milk(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drinking/2, Drinking/1.


Fatal error:  The following symbols are used with multiple arities: Drinking/2, Drinking/1"
76	There is no kitten drinking milk	not exists x. (Kitten(x) & Drinking(x) & Milk(x))	The milk is being drunk by a cat	exists x.exists y. (Milk(x) & Cat(y) & Drinking(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drinking/1, Drinking/2.


Fatal error:  The following symbols are used with multiple arities: Drinking/1, Drinking/2"
77	A kitten is drinking fresh milk	exists x. (Kitten(x) & Drinking(x, y) & Fresh(y) & Milk(y))	There is no milk being drunk by a cat	not exists x. (Cat(x) & Drinking(x) & Milk(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drinking/2, Drinking/1.


Fatal error:  The following symbols are used with multiple arities: Drinking/2, Drinking/1"
78	The boy isn't playing the piano happily	not exists x. (Boy(x) & Piano(y) & Playing(x, y) & Happy(x))	A boy is happily playing the piano	exists x. (Boy(x) & Playing(x) & Piano(x) & Happy(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
79	A boy is happily playing the piano	exists x. (Boy(x) & Playing(x) & Piano(x) & Happy(x))	A piano is being played by a person	exists x.exists y. (Piano(x) & Person(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
80	A boy is happily playing the piano	exists x. (Boy(x) & Playing(x) & Piano(x) & Happy(x))	A piano isn't being played by a man	not exists x. (Piano(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
81	A boy is happily playing the piano	exists x. (Boy(x) & Playing(x) & Piano(x) & Happy(x))	A piano is being played by a man	exists x. exists y. (Piano(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
82	A man is playing the guitar loudly	exists x. (Man(x) & Playing(x) & Guitar(x) & PlayingGuitarLoudly(x))	A flute is being played by a man	exists x. exists y. (Flute(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
83	There is no baby being put into a trash can by a woman	not exists x. (Baby(x) & Woman(y) & Trash(z) & Can(z) & PutInto(x, y, z))	The baby is being put into a trash can by a woman	exists x.exists y. (Baby(x) & Woman(y) & Trash(z) & Can(z) & PutInto(x, z) & By(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PutInto/3, PutInto/2.


Fatal error:  The following symbols are used with multiple arities: PutInto/3, PutInto/2"
84	The band is singing 	Singing(band)	The band isn't singing	not exists x. (Band(x) & Singing(x))	c	"'band' is an illegal variable name.  Constants may not be quantified.
all band. (Singing(band) -> Singing(band))
    ^"
85	The woman is happily playing a guitar, which is acoustic, and singing	exists x.exists y. (Woman(x) & Guitar(y) & Acoustic(y) & Playing(x, y) & (Happy(x) & Singing(x)))	A person is playing a guitar and singing	exists x. (Person(x) & Playing(x) & Guitar(x) & Singing(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
86	There is no water being drunk by a cat	not exists x. (Cat(x) & Drinking(x) & Water(x))	Some water is being drunk by a cat	exists x.exists y. (Water(x) & Cat(y) & Drinking(y, x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Drinking/1, Drinking/2.


Fatal error:  The following symbols are used with multiple arities: Drinking/1, Drinking/2"
87	A boy in his teens is talking to a girl with a webcam	exists x.exists y. (Boy(x) & Girl(y) & Teen(x) & Webcam(x) & TalkingTo(x, y))	The teens are talking to a boy and a girl with a webcam	exists x.exists y.exists z. (Teen(x) & Boy(y) & Girl(z) & TalkingTo(x, y, z, Webcam))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: TalkingTo/2, TalkingTo/4, Webcam/1, Webcam/0.


Fatal error:  The following symbols are used with multiple arities: TalkingTo/2, TalkingTo/4, Webcam/1, Webcam/0"
88	One man is talking to a girl with an internet camera	exists x. exists y. exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & TalkingTo(x, y, z))	A boy in his teens isn't talking to a girl with a webcam	exists x. exists y. (Boy(x) & Teen(x) & Girl(y) & Webcam(y) & not TalkingTo(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/2.


Fatal error:  The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/2"
89	One man is talking to a girl with an internet camera	exists x. exists y. exists z. (Man(x) & Girl(y) & Internet(z) & Camera(z) & TalkingTo(x, y, z))	The teens are talking to a boy and a girl with a webcam	exists x.exists y.exists z. (Teen(x) & Boy(y) & Girl(z) & TalkingTo(x, y, z, Webcam))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/4.


Fatal error:  The following symbols are used with multiple arities: TalkingTo/3, TalkingTo/4"
90	A woman is beating two eggs in a bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) & (Uses(x) & Whisk(x) & MadeOfWire(x)))	One woman is beating two eggs in the bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Whisk(z) & Beats(x, y) & MadeOf(z, wire) & Uses(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Uses/1, Uses/2.


Fatal error:  The following symbols are used with multiple arities: Uses/1, Uses/2"
91	A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk 	exists x.exists y.exists z. (Woman(x) & Man(y) & Eggs(z) & Beating(x, y) & Keeping(y, z) & UsingWireWhisk(x) & Beat(x, y))	A woman is beating two eggs in a bowl and using a whisk made of wire	exists x. exists y. exists z. (Woman(x) & Egg(y) & Bowl(z) & Beating(x, y, z) & (Uses(x) & Whisk(x) & MadeOfWire(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Beating/2, Beating/3.


Fatal error:  The following symbols are used with multiple arities: Beating/2, Beating/3"
92	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	A potato is being peeled by a woman	exists x. exists y. (Potato(x) & Woman(y) & Peeling(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
93	Two kids are pushing an inflatable crocodile in a pool	exists x. exists y. exists z. (Kid(x) & Kid(y) & Inflatable(z) & Crocodile(z) & Pushing(x, z) & Pushing(y, z))	Two kids are pushing past a crocodile in an inflatable pool	exists x. exists y. exists z. (Kid(x) & Kid(y) & Crocodile(z) & Pushing(x, y, z) & Inflatable(z) & Pool(z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pushing/2, Pushing/3.


Fatal error:  The following symbols are used with multiple arities: Pushing/2, Pushing/3"
94	There is no man eating a bowl of cereal	not exists x. (Man(x) & Eating(x, bowlOfCereal))	A man is eating a bowl of cereal	exists x. exists y. (Man(x) & BowlOfCereal(y) & Eating(x, y))	c	"'bowlOfCereal' is an illegal variable name.  Constants may not be quantified.
all x. all bowlOfCereal. (Eating(x, bowlOfCereal) -> Eating(x, bowlOfCereal))
           ^"
95	There is no man eating cereal	not exists x. (Man(x) & Eating(x, Cereal))	A man is eating a bowl of cereal	exists x. exists y. (Man(x) & BowlOfCereal(y) & Eating(x, y))	c	"'Cereal' is an illegal variable name.  Constants may not be quantified.
all x. all Cereal. (Eating(x, Cereal) -> Eating(x, Cereal))
           ^"
96	The man is eating cereal	exists x. (Man(x) & Eating(x) & Cereal(x))	There is no man eating a bowl of cereal	not exists x. (Man(x) & Eating(x, bowlOfCereal))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/1, Eating/2.


Fatal error:  The following symbols are used with multiple arities: Eating/1, Eating/2"
97	The person is playing the flute	exists x. (Person(x) & Playing(x, flute))	A man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
98	The man is playing the flute	exists x. (Man(x) & Playing(x, flute))	A man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
99	The woman is waterskiing fearlessly	Woman(woman) & Waterskiing(woman) & Fearless(woman)	The woman is waterskiing	exists x. (Woman(x) & Waterskiing(x))	e	"'woman' is an illegal variable name.  Constants may not be quantified.
all woman. (Woman(woman) -> Woman(woman))
    ^"
100	Someone is banging the lens of a camera against a nail	exists x. (Person(x) & Banging(x, lens, camera) & Against(x, nail))	Someone is banging a camera lens against a nail	exists x. (Person(x) & Banging(x, CameraLens, Nail))	e	"'lens' is an illegal variable name.  Constants may not be quantified.
all x. all lens. all camera. (Banging(x, lens, camera) -> Banging(x, lens, camera))
           ^"
