	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
98	A boy is standing in the cold water	exists x. (Boy(x) & StandingInColdWater(x))	A boy is standing in the water	exists x. (Boy(x) & StandingInWater(x))	e	False	False
99	The boy is sitting near the blue ocean	exists x. exists y. (Boy(x) & Blue(y) & Ocean(y) & SittingNear(x, y))	The boy is wading through the blue ocean	Boy(x) & Wading(x) & Blue(y) & Ocean(y) & Through(x, y)	c	False	False
100	A boy is standing in the water	exists x. (Boy(x) & StandingInWater(x))	The kid is swimming through the blue ocean	exists x. (Kid(x) & SwimmingThroughBlueOcean(x))	n	False	False
101	The boy is wading through the blue ocean	Boy(x) & Wading(x) & Blue(y) & Ocean(y) & Through(x, y)	A boy is standing in the cold water	exists x. (Boy(x) & StandingInColdWater(x))	n	False	False
102	A man is playing a guitar on stage	exists x. exists y. exists z. (Man(x) & Guitar(y) & Stage(z) & PlayingOn(x, y, z))	There is no man playing a guitar on stage	not exists x. (Man(x) & Playing(x) & Guitar(x) & On(x) & Stage(x))	c	False	False
103	A man is playing a guitar on stage	exists x. exists y. exists z. (Man(x) & Guitar(y) & Stage(z) & PlayingOn(x, y, z))	A guitarist has blonde and flyaway hair	exists x. (Guitarist(x) & (Blonde(x) & Hair(x) & Flyaway(x) & Hair(x)))	n	False	False
104	A man is playing a guitar on stage	exists x. exists y. exists z. (Man(x) & Guitar(y) & Stage(z) & PlayingOn(x, y, z))	A bald person is playing a guitar	exists x. (Bald(x) & exists y. (Guitar(y) & Playing(x, y)))	n	False	False
105	There is no man playing a guitar on stage	not exists x. (Man(x) & Playing(x) & Guitar(x) & On(x) & Stage(x))	A person has blonde and flyaway hair and is playing a guitar	exists x. (Person(x) & Blonde(x) & Hair(x) & Flyaway(x) & Hair(x) & Playing(x) & Guitar(x))	n	False	False
106	Several children are sitting down and have their knees raised	exists x. exists y. exists z. (Child(x) & Child(y) & Child(z) & Sitting(x) & Sitting(y) & Sitting(z) & Knees(x) & Raised(x) & KneesRaised(y) & KneesRaised(z))	Several children are lying down and are raising their knees	exists x. exists y. exists z. (Child(x) & Child(y) & Child(z) & Lying(x) & Down(x) & LyingDown(y) & LyingDown(z) & Raising(x) & Knees(x) & RaisingKnees(y) & RaisingKnees(z))	n	False	False
107	Two young girls are sitting on the ground	exists x. exists y. (Young(x) & Girl(x) & YoungGirl(y) & SittingOnGround(x) & SittingOnGround(y))	Two girls are sitting on the ground	exists x.exists y. (Girl(x) & Girl(y) & SittingOnGround(x) & SittingOnGround(y))	e	True	False
108	Two girls are lying on the ground	exists x. exists y. (Girl(x) & Girl(y) & LyingOnGround(x) & LyingOnGround(y))	Several children are sitting down and have their knees raised	exists x. exists y. exists z. (Child(x) & Child(y) & Child(z) & Sitting(x) & Sitting(y) & Sitting(z) & Knees(x) & Raised(x) & KneesRaised(y) & KneesRaised(z))	n	False	False
109	A nude lady is walking in front of a crowd in body paint	exists x.exists y. (Nude(x) & Lady(x) & Crowd(y) & WalkingInFrontOf(x, y))	There is no lady walking in body paint in front of a crowd 	not exists x. (Lady(x) & Walking(x) & Body(x) & Paint(x) & InFrontOfCrowd(x))	c	False	False
110	A nude lady is walking in front of a crowd in body paint	exists x.exists y. (Nude(x) & Lady(x) & Crowd(y) & WalkingInFrontOf(x, y))	A nude crowd in body paint is walking in front of a lady 	exists x.exists y. (Nude(x) & Crowd(x) & Body(x) & Paint(x) & Lady(y) & WalkingInFrontOf(x, y))	n	False	False
111	A young, topless woman is covered in paint	exists x. (Young(x) & Topless(x) & CoveredInPaint(x))	A topless girl is covered in paint	exists x. (Topless(x) & Girl(x) & CoveredInPaint(x))	e	False	False
112	A nude lady is walking in front of a crowd in body paint	exists x.exists y. (Nude(x) & Lady(x) & Crowd(y) & WalkingInFrontOf(x, y))	A topless girl is covered in paint	exists x. (Topless(x) & Girl(x) & CoveredInPaint(x))	e	False	False
113	A nude crowd in body paint is walking in front of a lady 	exists x.exists y. (Nude(x) & Crowd(x) & Body(x) & Paint(x) & Lady(y) & WalkingInFrontOf(x, y))	A young, topless woman is covered in paint	exists x. (Young(x) & Topless(x) & CoveredInPaint(x))	n	False	False
114	A nude lady is walking in front of a crowd in body paint	exists x.exists y. (Nude(x) & Lady(x) & Crowd(y) & WalkingInFrontOf(x, y))	A young, topless woman is covered in paint	exists x. (Young(x) & Topless(x) & CoveredInPaint(x))	n	False	False
115	A group of children in uniforms is standing at a gate and one is kissing the mother	exists x.exists y.exists z. (GroupOfChildren(x) & Uniforms(x) & Gate(y) & Mother(z) & (StandingAt(x, y) & Kissing(x, z)))	A group of children wearing the same clothes is waiting at a gate and one is kissing the mother	exists x.exists y.exists z. (Group(x) & Children(y) & Clothes(z) & WearSame(y, z) & WaitingAtGate(x, y) & KissingMother(x, z) & GroupOfChildren(x))	e	False	False
116	A man is in a parking lot and is playing tennis against a large wall	exists x. exists y. exists z. (Man(x) & Parking(y) & Lot(y) & Tennis(z) & In(x, y) & PlayingAgainst(x, z) & Large(z) & Wall(z))	A man is in a parking lot and is playing tennis against a friend	exists x. exists y. exists z. (Man(x) & Parking(y) & Lot(y) & Friend(z) & In(x, y) & PlayingTennisAgainst(x, z))	n	False	False
117	A man is in a parking lot and is playing tennis against a large wall	exists x. exists y. exists z. (Man(x) & Parking(y) & Lot(y) & Tennis(z) & In(x, y) & PlayingAgainst(x, z) & Large(z) & Wall(z))	There is no man pointing at a car	not exists x. (Man(x) & PointingAt(x, car))	n	False	False
118	A man is in a parking lot and is playing tennis against a friend	exists x. exists y. exists z. (Man(x) & Parking(y) & Lot(y) & Friend(z) & In(x, y) & PlayingTennisAgainst(x, z))	A man is pointing at a silver sedan	exists x. exists y. (Man(x) & Silver(y) & Sedan(y) & PointingAt(x, y))	n	False	False
119	A group of people is on a beach	exists x. (Group(x) & People(x) & On(x, beach))	A group of people is near the sea	exists x. (Group(x) & Near(x, Sea))	e	False	False
120	A group of people is on a beach	exists x. (Group(x) & People(x) & On(x, beach))	Four people are walking on the beach	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingOnBeach(x) & WalkingOnBeach(y) & WalkingOnBeach(z) & WalkingOnBeach(w))	n	False	False
121	A man, a woman and two girls are walking on the beach	exists x. exists y. exists z. (Man(x) & Woman(y) & Girl(z) & WalkingOnBeach(x, y, z))	A group of people is on a mountain	exists x.exists y. (Group(x) & Mountain(y) & On(x, y))	n	False	False
122	A man, a woman and two girls are walking on the beach	exists x. exists y. exists z. (Man(x) & Woman(y) & Girl(z) & WalkingOnBeach(x, y, z))	A group of people is on a beach	exists x. (Group(x) & People(x) & On(x, beach))	e	False	False
123	A schoolgirl with a black bag is on a crowded train	exists x. (Schoolgirl(x) & HasBlackBag(x) & OnCrowdedTrain(x))	A girl with a black bag is on a crowded train	exists x. (Girl(x) & HasBlackBag(x) & OnCrowdedTrain(x))	e	False	False
124	There is no girl with a black bag on a crowded train	not exists x. (Girl(x) & Black(x) & Bag(x) & Crowded(x) & Train(x))	A girl with a black bag is on a crowded train	exists x. (Girl(x) & HasBlackBag(x) & OnCrowdedTrain(x))	c	False	False
125	A girl with a black bag is on a crowded train	exists x. (Girl(x) & HasBlackBag(x) & OnCrowdedTrain(x))	A cramped black train is on the bag of a girl	exists x.exists y. (Train(x) & Girl(y) & Black(x) & Cramped(x) & OnBag(x, y))	n	False	False
126	An Asian woman in a crowd is not carrying a black bag	exists x. (Asian(x) & Woman(x) & In(x) & Crowd(x) & not CarryingBlackBag(x))	An Asian woman in a crowd is carrying a black bag	exists x.exists y. (Asian(x) & Woman(x) & Crowd(y) & CarriesBlackBag(x, y))	n	False	False
127	A girl with a black bag is on a crowded train	exists x. (Girl(x) & HasBlackBag(x) & OnCrowdedTrain(x))	An Asian woman in a crowd is not carrying a black bag	exists x. (Asian(x) & Woman(x) & In(x) & Crowd(x) & not CarryingBlackBag(x))	n	False	False
128	A schoolgirl with a black bag is on a crowded train	exists x. (Schoolgirl(x) & HasBlackBag(x) & OnCrowdedTrain(x))	An Asian woman in a crowd is carrying a black bag	exists x.exists y. (Asian(x) & Woman(x) & Crowd(y) & CarriesBlackBag(x, y))	n	False	False
129	A dog is chasing another and is holding a stick in its mouth	exists x.exists y. (Dog(x) & Dog(y) & Chasing(x, y) & Holding(x) & Stick(x))	A dog is chasing another and is holding a piece of wood in its mouth	exists x. exists y. (Dog(x) & Dog(y) & Chasing(x, y) & Holding(x) & Wood(x))	e	False	False
130	Two dogs are running and carrying a toy in their mouths	exists x. exists y. (Dog(x) & Dog(y) & Running(x) & Running(y) & Carrying(x) & Toy(x) & CarryingToy(y))	Two dogs are running and carrying an object in their mouths	exists x. exists y. (Dog(x) & Dog(y) & Running(x) & Running(y) & Carrying(x) & Object(x) & CarryingObject(y))	e	False	False
131	A dog is chasing another and is holding a piece of wood in its mouth	exists x. exists y. (Dog(x) & Dog(y) & Chasing(x, y) & Holding(x) & Wood(x))	Two dogs are running and carrying an object in their mouths	exists x. exists y. (Dog(x) & Dog(y) & Running(x) & Running(y) & Carrying(x) & Object(x) & CarryingObject(y))	n	False	False
132	Two dogs are running and carrying an object in their mouths	exists x. exists y. (Dog(x) & Dog(y) & Running(x) & Running(y) & Carrying(x) & Object(x) & CarryingObject(y))	A dog is chasing a stick and holding another dog in its mouth	exists x.exists y.exists z. (Dog(x) & Dog(y) & Stick(z) & Chasing(x, z) & HoldingInMouth(x, y))	n	False	False
133	A dog is chasing another and is holding a stick in its mouth	exists x.exists y. (Dog(x) & Dog(y) & Chasing(x, y) & Holding(x) & Stick(x))	Two dogs are running and carrying an object in their mouths	exists x. exists y. (Dog(x) & Dog(y) & Running(x) & Running(y) & Carrying(x) & Object(x) & CarryingObject(y))	e	False	False
134	A soccer ball is not rolling into a goal net	exists x. (Soccer(x) & Ball(x) & not RollingIntoGoalNet(x))	A soccer ball is rolling into a goal net	exists x.exists y. (Soccer(x) & Ball(x) & Goal(y) & Net(y) & RollingInto(x, y))	c	False	False
135	A person who plays soccer is kicking a ball into the goal	exists x. (Person(x) & Plays(x) & Soccer(x) & KicksBallIntoGoal(x))	A soccer ball is rolling into a goal net	exists x.exists y. (Soccer(x) & Ball(x) & Goal(y) & Net(y) & RollingInto(x, y))	n	False	False
136	A soccer ball is rolling into a goal net	exists x.exists y. (Soccer(x) & Ball(x) & Goal(y) & Net(y) & RollingInto(x, y))	A soccer player is kicking a ball out of the goal	exists x.exists y.exists z. (Soccer(x) & Player(x) & Ball(y) & Goal(z) & KickingOutOf(x, y, z))	n	False	False
137	A soccer ball is rolling into a goal net	exists x.exists y. (Soccer(x) & Ball(x) & Goal(y) & Net(y) & RollingInto(x, y))	A soccer player is kicking a ball into the goal	exists x.exists y.exists z. (Soccer(x) & Player(x) & Ball(y) & Goal(z) & KicksInto(x, y, z))	n	False	False
138	A man is sitting on a chair and rubbing his eyes	exists x. exists y. (Man(x) & Chair(y) & SittingOn(x, y) & Rubbing(x) & Eyes(x))	There is no man sitting on a chair and rubbing his eyes	not exists x. (Man(x) & SittingOnChair(x) & Rubbing(x) & Eyes(x))	c	False	False
139	A man with tattoos is lounging on a couch and holding a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & Holding(x) & Pencil(x)))	A man with tattoos is lounging on a couch and is looking for a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & LookingForPencil(x)))	n	False	False
140	A man with tattoos is holding a couch with a pencil	exists x.exists y.exists z. (Man(x) & Tattoos(x) & Couch(y) & Pencil(z) & HoldsWith(x, y, z))	A man with tattoos is lounging on a couch and holding a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & Holding(x) & Pencil(x)))	n	False	False
141	A man is sitting on a chair and rubbing his eyes	exists x. exists y. (Man(x) & Chair(y) & SittingOn(x, y) & Rubbing(x) & Eyes(x))	A man with tattoos is lounging on a couch and is looking for a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & LookingForPencil(x)))	n	False	False
142	A man with tattoos is holding a couch with a pencil	exists x.exists y.exists z. (Man(x) & Tattoos(x) & Couch(y) & Pencil(z) & HoldsWith(x, y, z))	A man is sitting on a chair and rubbing his eyes	exists x. exists y. (Man(x) & Chair(y) & SittingOn(x, y) & Rubbing(x) & Eyes(x))	n	False	False
143	A man is resting on a chair and rubbing his eyes	exists x. exists y. exists z. (Man(x) & Chair(y) & Eyes(z) & RestingOn(x, y) & Rubbing(x, z))	A man with tattoos is lounging on a couch and holding a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & Holding(x) & Pencil(x)))	n	False	False
144	A man with tattoos is lounging on a couch and holding a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & Holding(x) & Pencil(x)))	There is no man sitting on a chair and rubbing his eyes	not exists x. (Man(x) & SittingOnChair(x) & Rubbing(x) & Eyes(x))	n	False	False
145	A man with tattoos is lounging on a couch and holding a pencil	exists x. (Man(x) & Has(x) & Tattoos(x) & (LoungingOnCouch(x) & Holding(x) & Pencil(x)))	A man is sitting on a chair and rubbing his eyes	exists x. exists y. (Man(x) & Chair(y) & SittingOn(x, y) & Rubbing(x) & Eyes(x))	n	False	False
146	A brown and white dog is running through the tall grass	exists x. (Dog(x) & Brown(x) & White(x) & Running(x) & Through(x, tallGrass))	A black and tan dog is running through the low and green grass	exists x. (Dog(x) & Black(x) & Tan(x) & exists y. (Low(y) & Grass(y) & Green(y) & Grass(y) & RunningThrough(x, y)))	n	False	False
147	A white and tan dog is running through the tall and green grass	exists x. (Dog(x) & White(x) & Tan(x) & exists y. (Tall(y) & Grass(y) & Green(y) & RunningThrough(x, y)))	A brown and white dog is running through the tall grass	exists x. (Dog(x) & Brown(x) & White(x) & Running(x) & Through(x, tallGrass))	e	False	False
148	A man with paint covered clothes is sitting outside in a busy area writing something	exists x. (Man(x) & PaintCoveredClothes(x) & SittingOutsideInBusyArea(x) & Writing(x) & Something(x))	A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something	exists x. (Man(x) & Wearing(x) & Clothes(x) & CoveredWithPaint(x) & Sitting(x) & Outside(x) & InBusyArea(x) & Writing(x) & Something(x))	e	False	False
149	There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something	not exists x. (Man(x) & WearingClothesCoveredWithPaint(x) & SittingOutsideInBusyArea(x) & Writing(x) & Something(x))	A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something	exists x. (Man(x) & Wearing(x) & Clothes(x) & CoveredWithPaint(x) & Sitting(x) & Outside(x) & InBusyArea(x) & Writing(x) & Something(x))	c	False	False
150	A sitting man is busy writing something in an area covered by paint	exists x.exists y.exists z. (Sitting(x) & Man(x) & Area(y) & Paint(z) & BusyWritingIn(x, y, z))	A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something	exists x. (Man(x) & Wearing(x) & Clothes(x) & CoveredWithPaint(x) & Sitting(x) & Outside(x) & InBusyArea(x) & Writing(x) & Something(x))	n	False	False
151	A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something	exists x. (Man(x) & Wearing(x) & Clothes(x) & CoveredWithPaint(x) & Sitting(x) & Outside(x) & InBusyArea(x) & Writing(x) & Something(x))	A man is standing near a bike and is writing on a piece paper	exists x. exists y. exists z. (Man(x) & Bike(y) & Paper(z) & StandingNear(x, y) & WritingOn(x, z))	n	False	False
